respondent_id,task_id,alternative,chosen,price,content,ads,plan
328,2622,2,0,22,premium,limited_ads,annual
328,2622,3,0,14,standard,no_ads,annual
328,2623,1,1,10,premium,no_ads,monthly
328,2623,2,0,14,premium,no_ads,monthly
328,2623,3,0,18,standard,full_ads,annual
328,2624,1,0,10,standard,full_ads,monthly
328,2624,2,1,22,premium,no_ads,annual
328,2624,3,0,10,premium,limited_ads,monthly
329,2625,1,0,22,standard,limited_ads,monthly
329,2625,2,0,22,standard,full_ads,annual
329,2625,3,1,18,premium,limited_ads,monthly
329,2626,1,1,14,premium,limited_ads,annual
329,2626,2,0,14,premium,limited_ads,monthly
329,2626,3,0,10,standard,full_ads,annual
329,2627,1,1,18,premium,no_ads,monthly
329,2627,2,0,10,standard,full_ads,annual
329,2627,3,0,10,premium,limited_ads,monthly
329,2628,1,0,22,premium,no_ads,monthly
329,2628,2,0,14,premium,limited_ads,annual
329,2628,3,1,22,premium,no_ads,monthly
329,2629,1,1,10,premium,no_ads,annual
329,2629,2,0,18,standard,full_ads,monthly
329,2629,3,0,10,premium,limited_ads,annual
329,2630,1,1,14,premium,limited_ads,monthly
329,2630,2,0,10,premium,full_ads,monthly
329,2630,3,0,18,standard,no_ads,monthly
329,2631,1,0,10,standard,no_ads,annual
329,2631,2,0,18,premium,no_ads,monthly
329,2631,3,1,22,standard,no_ads,monthly
329,2632,1,0,22,standard,no_ads,annual
329,2632,2,1,14,standard,no_ads,monthly
329,2632,3,0,22,standard,no_ads,monthly
330,2633,1,0,14,standard,full_ads,monthly
330,2633,2,0,22,premium,limited_ads,monthly
330,2633,3,1,10,premium,no_ads,monthly
330,2634,1,1,18,premium,limited_ads,annual
330,2634,2,0,14,standard,no_ads,annual
330,2634,3,0,10,standard,no_ads,monthly
330,2635,1,0,14,premium,full_ads,annual
330,2635,2,0,22,standard,full_ads,annual
330,2635,3,1,14,standard,no_ads,annual
330,2636,1,0,14,premium,limited_ads,annual
330,2636,2,0,22,standard,no_ads,monthly
330,2636,3,1,18,premium,no_ads,annual
330,2637,1,1,10,standard,no_ads,annual
330,2637,2,0,18,standard,full_ads,annual
330,2637,3,0,14,premium,limited_ads,annual
330,2638,1,1,18,premium,full_ads,annual
330,2638,2,0,10,standard,no_ads,annual
330,2638,3,0,14,standard,full_ads,annual
330,2639,1,0,14,premium,full_ads,monthly
330,2639,2,1,10,premium,limited_ads,annual
330,2639,3,0,22,standard,full_ads,annual
330,2640,1,1,14,standard,no_ads,annual
330,2640,2,0,18,standard,no_ads,monthly
330,2640,3,0,10,standard,limited_ads,monthly
331,2641,1,0,18,standard,full_ads,monthly
331,2641,2,1,10,premium,limited_ads,annual
331,2641,3,0,22,premium,no_ads,annual
331,2642,1,0,22,premium,limited_ads,monthly
331,2642,2,0,18,standard,no_ads,annual
331,2642,3,1,18,standard,limited_ads,annual
331,2643,1,1,18,premium,no_ads,annual
331,2643,2,0,22,premium,limited_ads,annual
331,2643,3,0,10,premium,full_ads,monthly
331,2644,1,0,14,standard,limited_ads,annual
331,2644,2,0,14,standard,limited_ads,annual
331,2644,3,1,10,premium,no_ads,annual
331,2645,1,0,10,standard,no_ads,monthly
331,2645,2,1,18,standard,no_ads,annual
331,2645,3,0,22,standard,full_ads,monthly
331,2646,1,0,10,standard,limited_ads,monthly
331,2646,2,0,18,standard,full_ads,annual
331,2646,3,1,10,premium,no_ads,annual
331,2647,1,0,18,standard,full_ads,monthly
331,2647,2,1,10,premium,no_ads,monthly
331,2647,3,0,14,premium,no_ads,annual
331,2648,1,0,18,premium,limited_ads,monthly
331,2648,2,0,22,standard,limited_ads,monthly
331,2648,3,1,10,premium,full_ads,monthly
332,2649,1,0,18,premium,full_ads,annual
332,2649,2,1,22,standard,no_ads,annual
332,2649,3,0,10,standard,full_ads,monthly
332,2650,1,0,10,standard,limited_ads,monthly
332,2650,2,0,10,premium,limited_ads,annual
332,2650,3,1,18,standard,limited_ads,annual
332,2651,1,0,22,standard,limited_ads,monthly
332,2651,2,0,14,premium,full_ads,annual
332,2651,3,1,14,premium,limited_ads,annual
332,2652,1,0,22,standard,full_ads,monthly
332,2652,2,1,18,standard,full_ads,monthly
332,2652,3,0,22,premium,limited_ads,monthly
332,2653,1,0,14,premium,full_ads,monthly
332,2653,2,1,10,premium,no_ads,monthly
332,2653,3,0,18,standard,limited_ads,monthly
332,2654,1,0,10,standard,full_ads,annual
332,2654,2,1,14,standard,limited_ads,monthly
332,2654,3,0,18,standard,full_ads,annual
332,2655,1,1,10,premium,no_ads,annual
332,2655,2,0,14,standard,no_ads,monthly
332,2655,3,0,14,premium,limited_ads,monthly
332,2656,1,0,22,premium,no_ads,monthly
332,2656,2,0,22,premium,limited_ads,monthly
332,2656,3,1,10,standard,no_ads,monthly
333,2657,1,1,10,standard,no_ads,annual
333,2657,2,0,14,premium,full_ads,monthly
333,2657,3,0,18,standard,full_ads,monthly
333,2658,1,1,18,premium,full_ads,monthly
333,2658,2,0,10,standard,limited_ads,monthly
333,2658,3,0,18,standard,full_ads,annual
333,2659,1,0,18,premium,no_ads,monthly
333,2659,2,0,18,premium,limited_ads,monthly
333,2659,3,1,10,standard,limited_ads,annual
333,2660,1,0,14,standard,no_ads,monthly
333,2660,2,0,22,premium,limited_ads,annual
333,2660,3,1,14,premium,full_ads,annual
333,2661,1,0,22,standard,full_ads,monthly
333,2661,2,1,10,premium,no_ads,annual
333,2661,3,0,14,standard,full_ads,annual
333,2662,1,0,18,premium,limited_ads,monthly
333,2662,2,1,14,premium,full_ads,annual
333,2662,3,0,22,premium,full_ads,annual
333,2663,1,0,22,standard,limited_ads,monthly
333,2663,2,0,18,standard,full_ads,monthly
333,2663,3,1,10,premium,limited_ads,annual
333,2664,1,0,22,standard,full_ads,monthly
333,2664,2,1,22,premium,no_ads,monthly
333,2664,3,0,18,premium,no_ads,monthly
334,2665,1,1,10,standard,no_ads,annual
334,2665,2,0,10,premium,limited_ads,monthly
334,2665,3,0,14,standard,limited_ads,annual
334,2666,1,1,10,premium,limited_ads,monthly
334,2666,2,0,22,premium,full_ads,monthly
334,2666,3,0,22,premium,full_ads,annual
334,2667,1,1,22,premium,limited_ads,annual
334,2667,2,0,14,premium,full_ads,monthly
334,2667,3,0,22,standard,no_ads,annual
334,2668,1,0,22,premium,limited_ads,annual
334,2668,2,1,10,standard,no_ads,annual
334,2668,3,0,22,standard,no_ads,monthly
334,2669,1,0,10,standard,full_ads,monthly
334,2669,2,1,10,premium,limited_ads,annual
334,2669,3,0,18,standard,full_ads,monthly
334,2670,1,0,18,standard,full_ads,monthly
334,2670,2,0,14,standard,full_ads,monthly
334,2670,3,1,14,premium,no_ads,monthly
334,2671,1,1,22,standard,no_ads,monthly
334,2671,2,0,22,standard,limited_ads,monthly
334,2671,3,0,22,premium,full_ads,annual
334,2672,1,0,14,standard,full_ads,monthly
334,2672,2,1,10,premium,no_ads,monthly
334,2672,3,0,18,standard,no_ads,monthly
335,2673,1,0,22,standard,no_ads,monthly
335,2673,2,1,14,standard,no_ads,annual
335,2673,3,0,14,standard,limited_ads,annual
335,2674,1,1,10,premium,no_ads,monthly
335,2674,2,0,22,premium,no_ads,monthly
335,2674,3,0,14,standard,full_ads,annual
335,2675,1,1,18,premium,full_ads,annual
335,2675,2,0,18,standard,limited_ads,annual
335,2675,3,0,22,standard,full_ads,monthly
335,2676,1,0,22,premium,limited_ads,annual
335,2676,2,1,10,premium,no_ads,annual
335,2676,3,0,18,standard,limited_ads,annual
335,2677,1,1,10,standard,limited_ads,annual
335,2677,2,0,14,premium,full_ads,monthly
335,2677,3,0,18,standard,limited_ads,annual
335,2678,1,0,14,premium,limited_ads,annual
335,2678,2,1,10,standard,no_ads,monthly
335,2678,3,0,14,standard,limited_ads,annual
335,2679,1,0,22,premium,limited_ads,monthly
335,2679,2,1,14,premium,limited_ads,annual
335,2679,3,0,14,premium,no_ads,monthly
335,2680,1,1,14,premium,limited_ads,annual
335,2680,2,0,10,standard,full_ads,annual
335,2680,3,0,22,premium,limited_ads,annual
336,2681,1,0,22,premium,no_ads,monthly
336,2681,2,0,10,premium,limited_ads,annual
336,2681,3,1,10,standard,limited_ads,annual
336,2682,1,1,18,premium,no_ads,annual
336,2682,2,0,14,premium,full_ads,monthly
336,2682,3,0,14,standard,no_ads,monthly
336,2683,1,1,18,premium,full_ads,annual
336,2683,2,0,22,premium,full_ads,annual
336,2683,3,0,14,premium,full_ads,annual
336,2684,1,0,22,standard,no_ads,annual
336,2684,2,0,22,standard,limited_ads,annual
336,2684,3,1,18,premium,full_ads,monthly
336,2685,1,0,14,premium,limited_ads,monthly
336,2685,2,0,22,standard,full_ads,annual
336,2685,3,1,14,premium,full_ads,monthly
336,2686,1,1,14,premium,limited_ads,monthly
336,2686,2,0,18,standard,full_ads,monthly
336,2686,3,0,18,standard,limited_ads,annual
336,2687,1,0,14,premium,full_ads,annual
336,2687,2,1,10,premium,full_ads,annual
336,2687,3,0,18,standard,limited_ads,annual
336,2688,1,0,10,standard,limited_ads,annual
336,2688,2,0,10,standard,no_ads,monthly
336,2688,3,1,10,premium,full_ads,annual
337,2689,1,0,22,standard,no_ads,monthly
337,2689,2,1,10,premium,no_ads,monthly
337,2689,3,0,14,standard,limited_ads,monthly
337,2690,1,0,22,premium,full_ads,monthly
337,2690,2,1,18,premium,no_ads,annual
337,2690,3,0,18,premium,limited_ads,monthly
337,2691,1,0,14,premium,limited_ads,monthly
337,2691,2,0,10,standard,limited_ads,monthly
337,2691,3,1,14,premium,limited_ads,annual
337,2692,1,1,14,standard,limited_ads,annual
337,2692,2,0,14,standard,full_ads,monthly
337,2692,3,0,18,standard,full_ads,monthly
337,2693,1,0,14,standard,full_ads,monthly
337,2693,2,0,22,premium,full_ads,monthly
337,2693,3,1,10,premium,no_ads,annual
337,2694,1,1,22,premium,no_ads,annual
337,2694,2,0,18,standard,no_ads,annual
337,2694,3,0,10,premium,full_ads,monthly
337,2695,1,1,10,premium,no_ads,annual
337,2695,2,0,14,premium,full_ads,annual
337,2695,3,0,14,standard,no_ads,annual
337,2696,1,1,22,standard,no_ads,annual
337,2696,2,0,18,standard,limited_ads,monthly
337,2696,3,0,18,premium,full_ads,annual
338,2697,1,0,10,premium,limited_ads,monthly
338,2697,2,1,18,premium,limited_ads,annual
338,2697,3,0,18,premium,limited_ads,monthly
338,2698,1,0,14,premium,limited_ads,annual
338,2698,2,0,14,standard,limited_ads,annual
338,2698,3,1,10,standard,full_ads,monthly
338,2699,1,0,22,premium,no_ads,annual
338,2699,2,1,10,standard,no_ads,annual
338,2699,3,0,18,premium,full_ads,monthly
338,2700,1,1,10,standard,full_ads,monthly
338,2700,2,0,22,premium,limited_ads,monthly
338,2700,3,0,10,premium,no_ads,annual
338,2701,1,0,14,standard,full_ads,monthly
338,2701,2,1,18,premium,limited_ads,monthly
338,2701,3,0,14,standard,full_ads,annual
338,2702,1,0,14,standard,limited_ads,monthly
338,2702,2,0,14,premium,limited_ads,monthly
338,2702,3,1,14,premium,limited_ads,monthly
338,2703,1,0,22,premium,no_ads,annual
338,2703,2,1,10,premium,no_ads,annual
338,2703,3,0,18,premium,full_ads,monthly
338,2704,1,0,22,standard,no_ads,monthly
338,2704,2,0,10,standard,full_ads,monthly
338,2704,3,1,22,standard,no_ads,monthly
339,2705,1,0,22,standard,full_ads,monthly
339,2705,2,0,22,premium,limited_ads,monthly
339,2705,3,1,18,premium,no_ads,monthly
339,2706,1,0,18,premium,limited_ads,monthly
339,2706,2,0,22,standard,no_ads,annual
339,2706,3,1,10,standard,limited_ads,annual
339,2707,1,0,14,standard,limited_ads,annual
339,2707,2,1,10,standard,no_ads,annual
339,2707,3,0,22,standard,no_ads,monthly
339,2708,1,1,18,premium,no_ads,annual
339,2708,2,0,18,standard,no_ads,monthly
339,2708,3,0,10,standard,full_ads,annual
339,2709,1,1,18,standard,limited_ads,annual
339,2709,2,0,22,standard,no_ads,annual
339,2709,3,0,14,premium,full_ads,monthly
339,2710,1,1,10,standard,no_ads,annual
339,2710,2,0,18,standard,no_ads,monthly
339,2710,3,0,14,standard,full_ads,monthly
339,2711,1,1,10,standard,no_ads,monthly
339,2711,2,0,18,premium,limited_ads,monthly
339,2711,3,0,14,standard,no_ads,monthly
339,2712,1,0,14,premium,no_ads,monthly
339,2712,2,1,10,premium,no_ads,annual
339,2712,3,0,14,premium,limited_ads,annual
340,2713,1,1,22,standard,no_ads,annual
340,2713,2,0,14,premium,full_ads,monthly
340,2713,3,0,10,standard,full_ads,monthly
340,2714,1,0,10,standard,no_ads,annual
340,2714,2,0,18,standard,no_ads,monthly
340,2714,3,1,18,premium,no_ads,annual
340,2715,1,0,14,premium,full_ads,monthly
340,2715,2,1,10,standard,limited_ads,annual
340,2715,3,0,22,standard,full_ads,monthly
340,2716,1,1,22,standard,limited_ads,annual
340,2716,2,0,22,premium,limited_ads,annual
340,2716,3,0,18,standard,limited_ads,annual
340,2717,1,1,10,standard,limited_ads,monthly
340,2717,2,0,14,standard,no_ads,monthly
340,2717,3,0,14,standard,full_ads,annual
340,2718,1,0,18,premium,limited_ads,annual
340,2718,2,0,14,standard,full_ads,annual
340,2718,3,1,22,standard,no_ads,monthly
340,2719,1,0,18,premium,limited_ads,annual
340,2719,2,0,10,standard,limited_ads,monthly
340,2719,3,1,14,standard,full_ads,annual
340,2720,1,1,10,premium,no_ads,annual
340,2720,2,0,14,premium,no_ads,monthly
340,2720,3,0,18,standard,full_ads,annual
341,2721,1,0,18,standard,limited_ads,monthly
341,2721,2,0,18,standard,full_ads,annual
341,2721,3,1,10,premium,full_ads,annual
341,2722,1,0,22,premium,full_ads,annual
341,2722,2,0,22,standard,no_ads,monthly
341,2722,3,1,18,standard,full_ads,monthly
341,2723,1,0,22,standard,limited_ads,annual
341,2723,2,0,18,standard,limited_ads,annual
341,2723,3,1,18,premium,full_ads,annual
341,2724,1,0,10,standard,limited_ads,monthly
341,2724,2,1,18,premium,no_ads,monthly
341,2724,3,0,22,standard,full_ads,monthly
341,2725,1,0,22,standard,full_ads,annual
341,2725,2,1,10,premium,limited_ads,annual
341,2725,3,0,18,premium,limited_ads,monthly
341,2726,1,0,14,standard,full_ads,monthly
341,2726,2,1,14,standard,no_ads,annual
341,2726,3,0,14,premium,full_ads,monthly
341,2727,1,0,22,standard,full_ads,annual
341,2727,2,1,10,premium,limited_ads,annual
341,2727,3,0,14,standard,limited_ads,annual
341,2728,1,1,10,standard,full_ads,monthly
341,2728,2,0,14,standard,limited_ads,monthly
341,2728,3,0,10,standard,limited_ads,annual
342,2729,1,0,22,premium,full_ads,monthly
342,2729,2,1,10,standard,no_ads,annual
342,2729,3,0,18,premium,limited_ads,annual
342,2730,1,0,14,standard,no_ads,annual
342,2730,2,1,14,premium,full_ads,annual
342,2730,3,0,14,standard,full_ads,annual
342,2731,1,0,10,standard,full_ads,monthly
342,2731,2,1,22,premium,no_ads,annual
342,2731,3,0,10,standard,limited_ads,annual
342,2732,1,0,22,standard,full_ads,monthly
342,2732,2,1,14,standard,no_ads,annual
342,2732,3,0,22,standard,full_ads,monthly
342,2733,1,0,18,premium,limited_ads,annual
342,2733,2,0,10,premium,limited_ads,annual
342,2733,3,1,22,standard,no_ads,monthly
342,2734,1,1,10,standard,limited_ads,annual
342,2734,2,0,10,standard,limited_ads,monthly
342,2734,3,0,18,premium,full_ads,monthly
342,2735,1,0,14,premium,limited_ads,annual
342,2735,2,0,10,standard,full_ads,annual
342,2735,3,1,18,premium,no_ads,monthly
342,2736,1,0,22,standard,full_ads,annual
342,2736,2,1,10,premium,no_ads,monthly
342,2736,3,0,18,standard,no_ads,annual
343,2737,1,1,14,standard,no_ads,annual
343,2737,2,0,22,premium,no_ads,monthly
343,2737,3,0,18,standard,no_ads,annual
343,2738,1,0,14,standard,full_ads,annual
343,2738,2,0,22,premium,limited_ads,annual
343,2738,3,1,10,premium,limited_ads,monthly
343,2739,1,1,22,premium,no_ads,monthly
343,2739,2,0,18,standard,full_ads,annual
343,2739,3,0,22,standard,limited_ads,monthly
343,2740,1,0,18,premium,no_ads,annual
343,2740,2,0,18,premium,full_ads,annual
343,2740,3,1,10,standard,full_ads,monthly
343,2741,1,0,22,standard,limited_ads,monthly
343,2741,2,1,22,standard,no_ads,annual
343,2741,3,0,22,standard,no_ads,annual
343,2742,1,1,10,premium,no_ads,annual
343,2742,2,0,10,premium,full_ads,monthly
343,2742,3,0,14,premium,no_ads,annual
343,2743,1,1,22,premium,no_ads,annual
343,2743,2,0,14,standard,limited_ads,annual
343,2743,3,0,10,standard,limited_ads,annual
343,2744,1,0,22,standard,full_ads,monthly
343,2744,2,1,14,standard,no_ads,annual
343,2744,3,0,22,standard,full_ads,annual
344,2745,1,1,18,premium,no_ads,annual
344,2745,2,0,18,standard,limited_ads,monthly
344,2745,3,0,10,standard,full_ads,monthly
344,2746,1,0,22,premium,full_ads,annual
344,2746,2,0,18,premium,limited_ads,annual
344,2746,3,1,10,premium,no_ads,annual
344,2747,1,0,22,premium,limited_ads,annual
344,2747,2,1,18,premium,full_ads,annual
344,2747,3,0,10,standard,limited_ads,monthly
344,2748,1,0,10,premium,no_ads,monthly
344,2748,2,0,18,standard,limited_ads,monthly
344,2748,3,1,14,premium,limited_ads,monthly
344,2749,1,1,22,premium,no_ads,monthly
344,2749,2,0,22,premium,full_ads,annual
344,2749,3,0,10,premium,full_ads,monthly
344,2750,1,0,14,standard,limited_ads,monthly
344,2750,2,0,18,standard,limited_ads,annual
344,2750,3,1,10,premium,full_ads,annual
344,2751,1,1,14,premium,no_ads,annual
344,2751,2,0,14,standard,full_ads,monthly
344,2751,3,0,18,premium,limited_ads,annual
344,2752,1,0,18,standard,full_ads,monthly
344,2752,2,0,18,standard,full_ads,monthly
344,2752,3,1,18,premium,no_ads,monthly
345,2753,1,0,22,standard,no_ads,monthly
345,2753,2,1,18,premium,full_ads,annual
345,2753,3,0,18,standard,limited_ads,monthly
345,2754,1,1,18,standard,no_ads,monthly
345,2754,2,0,18,standard,no_ads,annual
345,2754,3,0,10,standard,full_ads,annual
345,2755,1,0,18,standard,limited_ads,monthly
345,2755,2,0,18,standard,full_ads,monthly
345,2755,3,1,10,premium,no_ads,annual
345,2756,1,0,22,standard,full_ads,annual
345,2756,2,1,10,standard,no_ads,annual
345,2756,3,0,22,standard,no_ads,monthly
345,2757,1,0,18,standard,no_ads,monthly
345,2757,2,1,18,premium,limited_ads,monthly
345,2757,3,0,18,standard,full_ads,monthly
345,2758,1,0,22,standard,limited_ads,annual
345,2758,2,1,10,standard,no_ads,monthly
345,2758,3,0,18,standard,limited_ads,annual
345,2759,1,1,18,premium,no_ads,monthly
345,2759,2,0,22,standard,full_ads,monthly
345,2759,3,0,14,standard,full_ads,monthly
345,2760,1,0,10,standard,full_ads,monthly
345,2760,2,0,14,premium,no_ads,annual
345,2760,3,1,14,premium,no_ads,annual
346,2761,1,0,22,standard,limited_ads,monthly
346,2761,2,0,22,premium,full_ads,monthly
346,2761,3,1,10,standard,no_ads,monthly
346,2762,1,0,22,standard,full_ads,annual
346,2762,2,0,18,standard,full_ads,annual
346,2762,3,1,10,premium,limited_ads,monthly
346,2763,1,0,14,standard,full_ads,monthly
346,2763,2,1,10,premium,no_ads,monthly
346,2763,3,0,14,standard,limited_ads,monthly
346,2764,1,0,14,standard,no_ads,monthly
346,2764,2,1,18,premium,no_ads,monthly
346,2764,3,0,22,premium,limited_ads,annual
346,2765,1,0,22,premium,limited_ads,monthly
346,2765,2,1,22,premium,limited_ads,monthly
346,2765,3,0,22,standard,limited_ads,annual
346,2766,1,0,18,premium,full_ads,monthly
346,2766,2,1,14,standard,no_ads,annual
346,2766,3,0,18,premium,no_ads,annual
346,2767,1,1,22,premium,no_ads,annual
346,2767,2,0,14,premium,full_ads,annual
346,2767,3,0,14,standard,no_ads,annual
346,2768,1,0,18,standard,limited_ads,annual
346,2768,2,0,10,standard,no_ads,monthly
346,2768,3,1,10,standard,no_ads,monthly
347,2769,1,1,10,premium,full_ads,annual
347,2769,2,0,10,standard,limited_ads,annual
347,2769,3,0,18,standard,limited_ads,annual
347,2770,1,1,14,premium,limited_ads,monthly
347,2770,2,0,14,standard,limited_ads,annual
347,2770,3,0,18,standard,no_ads,annual
347,2771,1,0,18,premium,full_ads,monthly
347,2771,2,0,10,standard,full_ads,monthly
347,2771,3,1,14,premium,limited_ads,annual
347,2772,1,1,14,premium,limited_ads,monthly
347,2772,2,0,14,premium,full_ads,annual
347,2772,3,0,14,standard,full_ads,monthly
347,2773,1,1,10,standard,full_ads,monthly
347,2773,2,0,22,standard,full_ads,monthly
347,2773,3,0,22,standard,full_ads,monthly
347,2774,1,0,10,premium,full_ads,annual
347,2774,2,0,18,premium,limited_ads,monthly
347,2774,3,1,14,standard,limited_ads,annual
347,2775,1,0,18,premium,full_ads,annual
347,2775,2,1,10,premium,limited_ads,monthly
347,2775,3,0,22,standard,limited_ads,annual
347,2776,1,0,22,standard,limited_ads,monthly
347,2776,2,0,22,standard,no_ads,monthly
347,2776,3,1,10,standard,no_ads,monthly
348,2777,1,0,10,standard,full_ads,monthly
348,2777,2,0,14,premium,full_ads,monthly
348,2777,3,1,10,standard,limited_ads,annual
348,2778,1,1,10,premium,full_ads,annual
348,2778,2,0,18,standard,full_ads,monthly
348,2778,3,0,22,standard,limited_ads,monthly
348,2779,1,0,22,premium,full_ads,monthly
348,2779,2,1,14,standard,no_ads,annual
348,2779,3,0,14,standard,full_ads,annual
348,2780,1,0,22,standard,limited_ads,annual
348,2780,2,0,10,standard,full_ads,annual
348,2780,3,1,22,premium,no_ads,annual
348,2781,1,1,10,premium,limited_ads,monthly
348,2781,2,0,18,premium,limited_ads,annual
348,2781,3,0,14,premium,limited_ads,monthly
348,2782,1,0,18,standard,limited_ads,monthly
348,2782,2,1,10,standard,no_ads,monthly
348,2782,3,0,10,premium,no_ads,monthly
348,2783,1,1,18,premium,no_ads,annual
348,2783,2,0,14,premium,limited_ads,monthly
348,2783,3,0,10,standard,no_ads,monthly
348,2784,1,0,18,premium,no_ads,monthly
348,2784,2,0,22,standard,no_ads,annual
348,2784,3,1,18,premium,full_ads,annual
349,2785,1,0,18,standard,no_ads,annual
349,2785,2,1,10,premium,no_ads,monthly
349,2785,3,0,10,standard,no_ads,annual
349,2786,1,0,10,standard,limited_ads,monthly
349,2786,2,0,14,standard,no_ads,annual
349,2786,3,1,14,standard,no_ads,annual
349,2787,1,0,14,premium,full_ads,monthly
349,2787,2,1,10,premium,full_ads,annual
349,2787,3,0,22,premium,full_ads,monthly
349,2788,1,1,10,premium,limited_ads,monthly
349,2788,2,0,18,premium,full_ads,monthly
349,2788,3,0,18,premium,full_ads,monthly
349,2789,1,0,22,premium,no_ads,monthly
349,2789,2,1,14,standard,no_ads,monthly
349,2789,3,0,14,standard,full_ads,monthly
349,2790,1,1,14,standard,limited_ads,monthly
349,2790,2,0,18,premium,full_ads,monthly
349,2790,3,0,10,premium,limited_ads,monthly
349,2791,1,0,22,premium,full_ads,monthly
349,2791,2,1,10,premium,full_ads,annual
349,2791,3,0,22,premium,no_ads,annual
349,2792,1,1,14,standard,limited_ads,annual
349,2792,2,0,22,premium,full_ads,annual
349,2792,3,0,18,standard,no_ads,annual
350,2793,1,1,14,premium,limited_ads,monthly
350,2793,2,0,22,standard,limited_ads,monthly
350,2793,3,0,14,standard,limited_ads,annual
350,2794,1,1,14,premium,limited_ads,monthly
350,2794,2,0,14,standard,limited_ads,monthly
350,2794,3,0,18,standard,limited_ads,annual
350,2795,1,0,14,standard,no_ads,annual
350,2795,2,1,10,premium,full_ads,monthly
350,2795,3,0,22,standard,full_ads,annual
350,2796,1,0,22,premium,limited_ads,annual
350,2796,2,0,22,premium,no_ads,monthly
350,2796,3,1,14,premium,limited_ads,monthly
350,2797,1,0,14,standard,no_ads,monthly
350,2797,2,1,14,premium,no_ads,annual
350,2797,3,0,10,standard,full_ads,monthly
350,2798,1,0,18,standard,no_ads,annual
350,2798,2,1,14,premium,no_ads,annual
350,2798,3,0,18,premium,full_ads,annual
350,2799,1,0,22,standard,full_ads,monthly
350,2799,2,1,14,premium,limited_ads,monthly
350,2799,3,0,14,premium,no_ads,monthly
350,2800,1,0,14,standard,full_ads,annual
350,2800,2,0,18,premium,no_ads,annual
350,2800,3,1,10,premium,no_ads,annual
351,2801,1,0,18,standard,full_ads,monthly
351,2801,2,0,10,standard,full_ads,monthly
351,2801,3,1,14,premium,no_ads,annual
351,2802,1,0,10,premium,full_ads,annual
351,2802,2,1,14,premium,no_ads,annual
351,2802,3,0,18,premium,no_ads,annual
351,2803,1,0,22,premium,full_ads,monthly
351,2803,2,0,14,standard,limited_ads,annual
351,2803,3,1,14,premium,no_ads,monthly
351,2804,1,1,14,premium,no_ads,annual
351,2804,2,0,22,premium,no_ads,annual
351,2804,3,0,18,standard,no_ads,monthly
351,2805,1,0,18,premium,limited_ads,monthly
351,2805,2,1,14,premium,no_ads,monthly
351,2805,3,0,14,premium,full_ads,annual
351,2806,1,0,18,premium,full_ads,annual
351,2806,2,0,10,premium,limited_ads,monthly
351,2806,3,1,14,standard,no_ads,annual
351,2807,1,1,10,premium,limited_ads,annual
351,2807,2,0,10,premium,no_ads,annual
351,2807,3,0,14,premium,no_ads,monthly
351,2808,1,1,18,premium,no_ads,annual
351,2808,2,0,18,premium,limited_ads,monthly
351,2808,3,0,14,standard,limited_ads,monthly
352,2809,1,0,18,premium,no_ads,annual
352,2809,2,1,18,standard,limited_ads,monthly
352,2809,3,0,18,premium,full_ads,annual
352,2810,1,0,22,premium,full_ads,annual
352,2810,2,0,10,standard,limited_ads,annual
352,2810,3,1,18,standard,no_ads,annual
352,2811,1,1,18,premium,no_ads,monthly
352,2811,2,0,22,premium,no_ads,monthly
352,2811,3,0,22,standard,full_ads,annual
352,2812,1,0,18,standard,limited_ads,monthly
352,2812,2,0,22,premium,full_ads,annual
352,2812,3,1,14,premium,no_ads,monthly
352,2813,1,1,14,premium,full_ads,monthly
352,2813,2,0,18,standard,full_ads,monthly
352,2813,3,0,14,premium,full_ads,annual
352,2814,1,0,18,premium,full_ads,monthly
352,2814,2,0,10,standard,no_ads,annual
352,2814,3,1,10,standard,limited_ads,monthly
352,2815,1,1,22,premium,limited_ads,monthly
352,2815,2,0,14,premium,limited_ads,monthly
352,2815,3,0,14,premium,full_ads,monthly
352,2816,1,0,14,standard,limited_ads,monthly
352,2816,2,0,22,standard,full_ads,monthly
352,2816,3,1,18,premium,no_ads,monthly
353,2817,1,0,22,standard,full_ads,monthly
353,2817,2,1,14,premium,no_ads,monthly
353,2817,3,0,14,standard,full_ads,monthly
353,2818,1,1,14,premium,no_ads,annual
353,2818,2,0,10,premium,full_ads,annual
353,2818,3,0,22,standard,no_ads,monthly
353,2819,1,1,14,premium,no_ads,annual
353,2819,2,0,10,premium,limited_ads,monthly
353,2819,3,0,18,premium,no_ads,monthly
353,2820,1,0,22,premium,full_ads,monthly
353,2820,2,0,14,standard,full_ads,monthly
353,2820,3,1,10,standard,no_ads,annual
353,2821,1,0,22,standard,limited_ads,monthly
353,2821,2,0,18,standard,full_ads,annual
353,2821,3,1,10,standard,limited_ads,annual
353,2822,1,0,14,standard,no_ads,monthly
353,2822,2,0,10,standard,no_ads,monthly
353,2822,3,1,18,standard,no_ads,annual
353,2823,1,0,10,standard,full_ads,monthly
353,2823,2,0,14,standard,full_ads,monthly
353,2823,3,1,10,standard,no_ads,monthly
353,2824,1,1,10,premium,no_ads,annual
353,2824,2,0,22,standard,full_ads,annual
353,2824,3,0,10,premium,limited_ads,annual
354,2825,1,1,22,premium,limited_ads,monthly
354,2825,2,0,10,premium,full_ads,annual
354,2825,3,0,22,standard,no_ads,monthly
