conversion_id,path,n_touchpoints,converted
2629,Display|Display|Paid_Search,3,0
2630,Email|Email,2,0
2631,Paid_Search,1,1
2632,Paid_Search,1,1
2633,Display|Display,2,0
2634,Email|Paid_Search,2,1
2635,Paid_Search,1,0
2636,Display|Paid_Search|Social|Email,4,1
2637,Display|Social|Email,3,1
2638,Social|Paid_Search|Display,3,0
2639,Display|Email,2,0
2640,Paid_Search,1,1
2641,Email|Email|Email,3,1
2642,Paid_Search,1,1
2643,Paid_Search,1,1
2644,Display|Email|Social,3,1
2645,Paid_Search|Email|Email,3,1
2646,Paid_Search,1,0
2647,Display|Social|Paid_Search,3,0
2648,Paid_Search,1,1
2649,Paid_Search|Paid_Search|Paid_Search,3,1
2650,Social|Email|Email,3,1
2651,Email,1,0
2652,Display|Social|Paid_Search|Paid_Search,4,1
2653,Paid_Search,1,1
2654,Display|Social|Social|Display,4,1
2655,Paid_Search,1,1
2656,Social,1,1
2657,Paid_Search|Paid_Search,2,1
2658,Display|Email,2,0
2659,Display|Email|Email,3,0
2660,Display|Paid_Search|Paid_Search,3,0
2661,Social|Paid_Search,2,0
2662,Social|Paid_Search,2,1
2663,Paid_Search|Social|Social,3,1
2664,Paid_Search|Social|Paid_Search,3,1
2665,Email|Paid_Search|Paid_Search,3,1
2666,Display|Social,2,1
2667,Display|Email,2,1
2668,Email|Paid_Search|Social|Social,4,0
2669,Paid_Search|Paid_Search|Social,3,0
2670,Display|Paid_Search,2,1
2671,Paid_Search|Email,2,0
2672,Email|Display,2,0
2673,Social,1,0
2674,Paid_Search,1,0
2675,Display|Paid_Search|Email,3,0
2676,Social|Email,2,0
2677,Email,1,0
2678,Social|Paid_Search|Social|Paid_Search,4,1
2679,Paid_Search|Paid_Search,2,0
2680,Social|Email|Paid_Search,3,1
2681,Social|Social|Paid_Search,3,1
2682,Paid_Search|Paid_Search,2,0
2683,Display|Social,2,0
2684,Social,1,0
2685,Social|Display|Display|Email,4,1
2686,Social|Email,2,0
2687,Display|Paid_Search,2,1
2688,Social|Email,2,1
2689,Display|Paid_Search,2,1
2690,Display|Social,2,0
2691,Paid_Search|Email,2,1
2692,Email|Social,2,1
2693,Paid_Search|Email|Paid_Search,3,0
2694,Display|Paid_Search|Paid_Search,3,0
2695,Display|Paid_Search,2,1
2696,Paid_Search|Paid_Search,2,1
2697,Social|Paid_Search|Display,3,0
2698,Display|Social|Email|Social,4,0
2699,Social|Paid_Search|Paid_Search|Display,4,0
2700,Display|Social|Social,3,0
2701,Display|Social,2,0
2702,Paid_Search,1,0
2703,Display|Paid_Search,2,1
2704,Social|Paid_Search,2,0
2705,Email,1,0
2706,Social|Paid_Search,2,1
2707,Display|Email|Social,3,0
2708,Display|Social,2,0
2709,Social|Social,2,0
2710,Display|Paid_Search|Social,3,0
2711,Display|Social|Paid_Search,3,1
2712,Display|Paid_Search,2,1
2713,Paid_Search|Paid_Search|Email,3,0
2714,Paid_Search|Email,2,1
2715,Social|Email|Paid_Search,3,0
2716,Email,1,0
2717,Paid_Search,1,1
2718,Display|Paid_Search,2,1
2719,Display|Social,2,0
2720,Paid_Search,1,1
2721,Social|Social,2,1
2722,Social|Email,2,0
2723,Email|Email,2,1
2724,Email,1,0
2725,Display|Social,2,1
2726,Email|Social,2,1
2727,Social|Social|Social|Paid_Search,4,1
2728,Display|Paid_Search,2,1
2729,Paid_Search|Display|Paid_Search,3,0
2730,Paid_Search,1,0
2731,Email|Email|Social,3,1
2732,Display|Email,2,0
2733,Display|Email|Paid_Search,3,1
2734,Email|Social|Email|Paid_Search,4,1
2735,Social|Social|Paid_Search,3,0
2736,Display|Social|Paid_Search,3,1
2737,Social,1,0
2738,Social,1,0
2739,Paid_Search,1,1
2740,Display|Social,2,0
2741,Email|Email,2,1
2742,Display|Paid_Search,2,1
2743,Paid_Search,1,0
2744,Social|Social|Display,3,0
2745,Display|Paid_Search|Email,3,1
2746,Display|Paid_Search|Email,3,1
2747,Email,1,1
2748,Social|Paid_Search,2,1
2749,Display|Paid_Search|Social,3,1
2750,Social|Social|Social,3,0
2751,Social|Display|Paid_Search,3,1
2752,Email,1,1
2753,Social,1,1
2754,Paid_Search,1,0
2755,Email|Paid_Search|Social,3,1
2756,Display|Paid_Search|Paid_Search,3,0
2757,Display|Social,2,0
2758,Email|Paid_Search,2,0
2759,Paid_Search|Paid_Search,2,1
2760,Paid_Search|Email,2,0
2761,Social|Social|Email,3,1
2762,Display,1,1
2763,Email|Paid_Search,2,0
2764,Display|Email,2,0
2765,Display|Social|Paid_Search,3,1
2766,Display|Paid_Search,2,1
2767,Display|Display,2,1
2768,Social,1,0
2769,Email,1,1
2770,Social|Social|Email|Email,4,0
2771,Display|Social|Email,3,0
2772,Social|Email|Paid_Search,3,1
2773,Display|Social,2,0
2774,Social|Paid_Search,2,1
2775,Email|Email|Social|Email,4,0
2776,Email,1,1
2777,Paid_Search|Paid_Search|Email,3,1
2778,Display|Paid_Search,2,0
2779,Display|Paid_Search,2,1
2780,Paid_Search|Paid_Search,2,0
2781,Display|Social|Paid_Search,3,0
2782,Paid_Search|Social|Email,3,0
2783,Email,1,1
2784,Paid_Search,1,1
2785,Email,1,1
2786,Display|Social|Paid_Search|Paid_Search,4,0
2787,Paid_Search|Paid_Search,2,0
2788,Social|Paid_Search,2,1
2789,Email,1,1
2790,Social,1,0
2791,Display|Paid_Search,2,0
2792,Social,1,1
2793,Social,1,0
2794,Email,1,0
2795,Paid_Search|Email|Email|Paid_Search,4,1
2796,Display|Paid_Search,2,1
2797,Email|Email,2,0
2798,Paid_Search|Paid_Search|Paid_Search|Email,4,1
2799,Email,1,0
2800,Display|Display|Paid_Search|Email,4,1
2801,Display|Social|Paid_Search,3,0
2802,Paid_Search,1,1
2803,Social|Paid_Search,2,1
2804,Social,1,0
2805,Paid_Search,1,0
2806,Social|Social|Paid_Search,3,1
2807,Paid_Search,1,1
2808,Social|Paid_Search|Social,3,1
2809,Paid_Search|Paid_Search|Paid_Search|Paid_Search,4,0
2810,Social,1,0
2811,Social|Paid_Search,2,0
2812,Paid_Search|Display|Paid_Search,3,1
2813,Paid_Search|Social|Social,3,0
2814,Display|Paid_Search|Paid_Search|Display,4,1
2815,Display|Email,2,0
2816,Paid_Search|Paid_Search,2,1
2817,Social|Paid_Search,2,1
2818,Social|Email|Paid_Search|Paid_Search,4,0
2819,Paid_Search,1,0
2820,Display|Email,2,1
2821,Display|Email|Social,3,0
2822,Paid_Search,1,1
2823,Paid_Search,1,1
2824,Social|Social,2,0
2825,Display|Display|Social|Email,4,0
2826,Display|Paid_Search|Display,3,0
2827,Display|Email|Paid_Search,3,1
2828,Display|Paid_Search,2,1
2829,Display|Paid_Search,2,0
2830,Display,1,0
2831,Paid_Search,1,1
2832,Email,1,0
2833,Display|Display|Paid_Search,3,0
2834,Display,1,0
2835,Email,1,1
2836,Paid_Search|Social|Paid_Search,3,1
2837,Social|Paid_Search|Paid_Search,3,1
2838,Social|Social,2,1
2839,Display|Email,2,0
2840,Social|Display|Paid_Search|Paid_Search,4,1
2841,Email,1,1
2842,Social,1,0
2843,Paid_Search|Social,2,0
2844,Email,1,1
2845,Email,1,1
2846,Social,1,0
2847,Email,1,0
2848,Social|Email,2,0
2849,Display|Email|Paid_Search,3,1
2850,Social|Email,2,0
2851,Social|Email|Social,3,1
2852,Social|Social,2,1
2853,Display|Social|Social,3,0
2854,Display|Paid_Search,2,1
2855,Paid_Search|Paid_Search|Email,3,1
2856,Email|Paid_Search,2,1
2857,Social|Paid_Search,2,0
2858,Social|Paid_Search,2,0
2859,Email,1,0
2860,Social|Email,2,0
2861,Display|Email|Email,3,0
2862,Email,1,0
2863,Social|Paid_Search|Social|Social,4,0
2864,Paid_Search|Email|Paid_Search,3,1
2865,Social,1,0
2866,Paid_Search|Paid_Search,2,0
2867,Display|Display|Email|Paid_Search,4,1
2868,Social|Paid_Search,2,0
2869,Display|Paid_Search|Paid_Search,3,1
2870,Paid_Search|Display,2,1
2871,Email|Email|Paid_Search,3,1
2872,Email,1,0
2873,Paid_Search,1,0
2874,Display|Paid_Search,2,1
2875,Email,1,0
2876,Paid_Search,1,0
2877,Social|Paid_Search,2,0
2878,Display|Display|Social|Email,4,1
2879,Social|Paid_Search|Paid_Search,3,1
2880,Display|Social,2,0
2881,Paid_Search,1,0
2882,Display|Social|Email,3,1
2883,Paid_Search|Paid_Search,2,1
2884,Email,1,0
2885,Display|Paid_Search|Paid_Search,3,1
2886,Display|Paid_Search|Paid_Search|Email,4,0
2887,Display|Social|Social,3,0
2888,Social|Email|Social,3,0
2889,Social|Email,2,1
2890,Display|Email,2,0
2891,Paid_Search,1,0
2892,Paid_Search|Social,2,1
2893,Display|Social|Paid_Search,3,1
2894,Display|Paid_Search|Paid_Search|Email,4,1
2895,Email,1,1
2896,Display|Paid_Search,2,1
2897,Paid_Search|Paid_Search,2,0
2898,Paid_Search|Social,2,1
2899,Display|Paid_Search,2,0
2900,Social|Paid_Search|Paid_Search|Email,4,1
2901,Display|Paid_Search|Email,3,1
2902,Email|Paid_Search|Paid_Search,3,1
2903,Display|Social|Social,3,0
2904,Paid_Search,1,1
2905,Paid_Search|Social,2,0
2906,Email,1,1
2907,Paid_Search|Social|Email,3,1
2908,Paid_Search|Paid_Search|Email,3,1
2909,Social|Email|Paid_Search,3,1
2910,Email,1,1
2911,Social|Email,2,1
2912,Display|Paid_Search|Paid_Search,3,1
2913,Display|Paid_Search,2,0
2914,Social|Paid_Search|Paid_Search,3,1
2915,Social,1,0
2916,Social|Paid_Search,2,1
2917,Email,1,1
2918,Paid_Search|Paid_Search|Social|Social,4,0
2919,Social|Paid_Search,2,0
2920,Social|Email,2,1
2921,Paid_Search,1,1
2922,Email|Paid_Search,2,1
2923,Email,1,1
2924,Social,1,0
2925,Display|Email,2,0
2926,Paid_Search,1,1
2927,Social|Paid_Search,2,1
2928,Email,1,0
2929,Email|Display|Social|Email,4,1
2930,Social,1,0
2931,Paid_Search|Paid_Search|Paid_Search,3,0
2932,Paid_Search,1,0
2933,Paid_Search|Paid_Search,2,0
2934,Email,1,0
2935,Social|Paid_Search|Paid_Search,3,1
2936,Social|Paid_Search|Paid_Search|Paid_Search,4,1
2937,Social|Paid_Search,2,0
2938,Email|Email,2,1
2939,Display|Social,2,0
2940,Paid_Search|Paid_Search|Paid_Search,3,1
2941,Paid_Search,1,0
2942,Paid_Search,1,1
2943,Display|Paid_Search|Email|Email,4,1
2944,Display|Display|Email,3,1
2945,Paid_Search|Email,2,1
2946,Paid_Search|Paid_Search,2,0
2947,Paid_Search,1,1
2948,Email,1,1
2949,Social,1,0
2950,Email,1,0
2951,Display|Paid_Search|Paid_Search,3,0
2952,Email|Paid_Search|Social,3,1
2953,Display|Email|Paid_Search,3,1
2954,Display|Email,2,1
2955,Email|Display|Social|Email,4,1
2956,Display|Social|Email,3,0
2957,Display|Paid_Search,2,1
2958,Display|Social,2,0
2959,Social,1,0
2960,Paid_Search,1,1
2961,Display,1,1
2962,Social|Paid_Search,2,1
2963,Display|Paid_Search,2,0
2964,Display|Email|Paid_Search|Paid_Search,4,1
2965,Email|Email|Email,3,1
2966,Email,1,1
2967,Email|Email|Paid_Search,3,1
2968,Paid_Search|Social|Email,3,1
2969,Social|Email|Email|Social,4,0
2970,Display|Display|Paid_Search,3,1
2971,Paid_Search,1,0
2972,Paid_Search,1,1
2973,Paid_Search,1,0
2974,Social|Paid_Search|Paid_Search,3,0
2975,Social,1,0
2976,Display|Display|Social,3,0
2977,Social|Email|Social|Social,4,0
2978,Display|Social|Paid_Search,3,1
2979,Social|Email|Paid_Search,3,1
2980,Display|Display|Paid_Search|Email,4,1
2981,Email,1,1
2982,Email|Email,2,1
2983,Social|Display|Display|Email,4,0
2984,Paid_Search|Paid_Search|Display|Paid_Search,4,0
2985,Paid_Search|Email,2,0
2986,Display|Paid_Search|Social|Social,4,1
2987,Paid_Search|Paid_Search,2,1
2988,Social|Paid_Search,2,0
2989,Display|Paid_Search,2,0
2990,Display|Paid_Search|Display,3,1
2991,Display|Paid_Search,2,1
2992,Social|Email|Email,3,0
2993,Paid_Search|Email,2,1
2994,Display|Email,2,0
2995,Display,1,0
2996,Display|Paid_Search,2,1
2997,Social|Social,2,0
2998,Display|Paid_Search|Paid_Search,3,1
2999,Email,1,0
3000,Paid_Search|Email,2,1
3001,Email|Paid_Search|Social,3,1
3002,Display|Social,2,1
3003,Social|Paid_Search,2,0
3004,Display|Email|Display|Paid_Search,4,1
3005,Social|Email|Paid_Search,3,0
3006,Paid_Search,1,1
3007,Social,1,0
3008,Social|Social,2,0
3009,Paid_Search|Paid_Search,2,0
3010,Social|Paid_Search|Paid_Search,3,0
3011,Display|Paid_Search,2,1
3012,Display|Paid_Search,2,1
3013,Social|Social,2,0
3014,Display|Paid_Search,2,0
3015,Display|Email|Display,3,1
3016,Email,1,0
3017,Social,1,0
3018,Social|Social|Social|Paid_Search,4,1
3019,Display|Paid_Search|Email,3,1
3020,Paid_Search|Paid_Search,2,0
3021,Display,1,1
3022,Social|Email,2,1
3023,Email,1,1
3024,Social|Paid_Search|Paid_Search,3,1
3025,Social|Paid_Search|Paid_Search,3,1
3026,Display|Paid_Search,2,0
3027,Email|Email,2,1
3028,Paid_Search,1,1
3029,Paid_Search,1,0
3030,Display,1,0
3031,Social|Display|Paid_Search,3,1
3032,Display|Paid_Search,2,0
3033,Display|Social|Social,3,0
3034,Display|Paid_Search,2,1
3035,Email|Paid_Search|Social,3,1
3036,Email,1,0
3037,Paid_Search,1,0
3038,Social|Paid_Search|Paid_Search,3,1
3039,Paid_Search|Email|Email,3,1
3040,Email,1,1
3041,Display|Paid_Search|Email|Email,4,1
3042,Social,1,1
3043,Social|Social|Paid_Search,3,0
3044,Paid_Search,1,1
3045,Email|Paid_Search,2,1
3046,Email|Paid_Search|Paid_Search|Display,4,1
3047,Social|Paid_Search,2,1
3048,Email,1,1
3049,Display|Paid_Search|Paid_Search,3,1
3050,Paid_Search,1,0
3051,Display|Paid_Search,2,1
3052,Display|Paid_Search|Email|Paid_Search,4,0
3053,Display|Social,2,1
3054,Display|Paid_Search|Paid_Search|Social,4,1
3055,Display|Social|Paid_Search,3,1
3056,Email|Paid_Search|Display,3,1
3057,Paid_Search,1,0
3058,Social|Social|Email|Social,4,0
3059,Email,1,0
3060,Email|Display|Paid_Search|Social,4,1
3061,Email,1,0
3062,Display|Social|Paid_Search,3,0
3063,Display|Email,2,1
3064,Paid_Search,1,1
3065,Display|Social,2,1
3066,Social,1,0
3067,Social|Email|Email,3,0
3068,Social,1,1
3069,Social|Paid_Search,2,1
3070,Paid_Search|Display,2,1
3071,Social|Social|Email,3,0
3072,Social|Paid_Search,2,1
3073,Paid_Search|Paid_Search,2,1
3074,Display|Social,2,1
3075,Email|Display|Paid_Search,3,1
3076,Paid_Search|Paid_Search,2,1
3077,Display|Social|Paid_Search|Social,4,0
3078,Social|Paid_Search,2,0
3079,Display|Social|Paid_Search|Paid_Search,4,0
3080,Paid_Search|Paid_Search,2,0
3081,Paid_Search|Email,2,1
3082,Email|Paid_Search,2,0
3083,Display|Paid_Search,2,0
3084,Display|Paid_Search,2,0
3085,Paid_Search,1,1
3086,Display|Social|Email|Social,4,1
3087,Display|Display,2,1
3088,Paid_Search,1,1
3089,Display|Email,2,1
3090,Email,1,0
3091,Paid_Search|Paid_Search,2,0
3092,Email|Email,2,0
3093,Display|Email,2,0
3094,Paid_Search|Paid_Search|Email,3,0
3095,Social|Paid_Search,2,1
3096,Email|Paid_Search|Social,3,0
3097,Social,1,0
3098,Email,1,0
3099,Display|Email|Social,3,0
3100,Social|Social|Social|Paid_Search,4,1
3101,Email|Social,2,0
3102,Display|Display|Email|Paid_Search,4,1
3103,Paid_Search,1,0
3104,Display|Display|Email,3,1
3105,Display|Email|Email|Paid_Search,4,1
3106,Paid_Search,1,1
3107,Display|Paid_Search,2,1
3108,Paid_Search|Social,2,1
3109,Social,1,0
3110,Display|Social|Paid_Search,3,0
3111,Email,1,0
3112,Display|Paid_Search|Social,3,1
3113,Paid_Search|Display|Social,3,1
3114,Social|Paid_Search,2,1
3115,Display|Paid_Search,2,0
3116,Paid_Search|Social|Social|Email,4,1
3117,Social|Paid_Search,2,0
3118,Email|Paid_Search,2,0
3119,Social|Paid_Search,2,1
3120,Display|Paid_Search|Social,3,1
3121,Display|Paid_Search|Social|Paid_Search,4,0
3122,Paid_Search|Email,2,1
3123,Display|Paid_Search|Paid_Search|Email,4,1
3124,Display|Paid_Search|Email|Social,4,0
3125,Display|Paid_Search,2,0
3126,Social|Paid_Search,2,1
3127,Social,1,0
3128,Display|Paid_Search,2,1
3129,Social|Paid_Search,2,0
3130,Social,1,0
3131,Email|Paid_Search|Display|Paid_Search,4,0
3132,Display|Email|Email,3,1
3133,Email,1,0
3134,Display|Social|Paid_Search,3,1
3135,Paid_Search|Email|Social|Social,4,0
3136,Paid_Search|Social|Paid_Search|Paid_Search,4,1
3137,Email|Social,2,0
3138,Display|Display|Paid_Search,3,0
3139,Social|Email,2,0
3140,Paid_Search|Paid_Search,2,0
3141,Paid_Search|Email,2,1
3142,Paid_Search|Email,2,1
3143,Display|Paid_Search|Social,3,1
3144,Email|Paid_Search|Email,3,1
3145,Display|Social|Paid_Search|Social,4,1
3146,Display|Social,2,1
3147,Paid_Search|Paid_Search,2,1
3148,Display|Email,2,1
3149,Email,1,0
3150,Display|Social|Social|Email,4,0
3151,Display|Paid_Search,2,0
3152,Email|Paid_Search|Display|Social,4,1
3153,Display|Social|Paid_Search,3,1
3154,Display|Paid_Search|Email,3,1
3155,Email,1,1
3156,Email,1,0
3157,Display|Email|Social|Email,4,0
3158,Paid_Search|Paid_Search,2,1
3159,Paid_Search,1,0
3160,Display|Paid_Search,2,1
3161,Display|Email,2,1
3162,Display|Email|Email|Social,4,0
3163,Display|Social|Social,3,0
3164,Paid_Search,1,1
3165,Email|Display,2,1
3166,Display|Paid_Search|Social,3,1
3167,Display|Email,2,1
3168,Paid_Search,1,1
3169,Email,1,0
3170,Display|Social|Social,3,1
3171,Paid_Search,1,1
3172,Paid_Search|Paid_Search,2,1
3173,Paid_Search|Email,2,1
3174,Paid_Search|Social,2,1
3175,Display|Email,2,0
3176,Email,1,1
3177,Email,1,1
3178,Display|Social,2,0
3179,Social,1,1
3180,Display|Email,2,0
3181,Display|Social|Paid_Search,3,1
3182,Social,1,0
3183,Email,1,1
3184,Display|Email,2,1
3185,Display|Email|Social|Email,4,0
3186,Paid_Search,1,1
3187,Social|Paid_Search,2,1
3188,Paid_Search,1,1
3189,Paid_Search|Social|Paid_Search,3,0
3190,Email|Social,2,1
3191,Email|Email|Paid_Search,3,1
3192,Display|Email,2,0
3193,Social|Paid_Search|Social,3,1
3194,Email|Email|Social,3,0
3195,Display|Paid_Search,2,1
3196,Email|Email|Paid_Search,3,1
3197,Display|Display|Paid_Search,3,0
3198,Paid_Search,1,0
3199,Display|Social,2,0
3200,Social|Social|Paid_Search,3,1
3201,Email,1,1
3202,Social|Display|Email|Email,4,0
3203,Social|Paid_Search|Paid_Search,3,1
3204,Display|Paid_Search,2,0
3205,Social|Social|Social,3,0
3206,Social|Display|Email,3,0
3207,Social|Social|Display,3,0
3208,Display|Email|Paid_Search,3,0
3209,Social|Paid_Search|Paid_Search,3,1
3210,Paid_Search,1,1
3211,Email|Social|Social|Paid_Search,4,1
3212,Display,1,1
3213,Display|Paid_Search|Paid_Search|Social,4,0
3214,Display|Social,2,0
3215,Paid_Search|Paid_Search|Paid_Search,3,1
3216,Display|Paid_Search,2,1
3217,Paid_Search,1,1
3218,Paid_Search,1,1
3219,Social,1,0
3220,Paid_Search|Display,2,1
3221,Social|Social|Paid_Search,3,0
3222,Social,1,0
3223,Paid_Search|Paid_Search|Email,3,0
3224,Display|Display|Paid_Search|Paid_Search,4,1
3225,Email|Social,2,1
3226,Email,1,1
3227,Display|Social,2,0
3228,Paid_Search,1,1
3229,Display|Email,2,0
3230,Display|Social,2,1
3231,Social|Email|Social,3,1
3232,Display|Email,2,0
3233,Email,1,0
3234,Display|Social|Display,3,0
3235,Email|Social|Email,3,1
3236,Display|Social|Paid_Search,3,1
3237,Display|Social|Social,3,0
3238,Display|Email,2,0
3239,Display|Social|Display,3,0
3240,Paid_Search,1,1
3241,Email|Paid_Search|Paid_Search,3,1
3242,Display|Social|Paid_Search,3,1
3243,Social|Email|Paid_Search,3,1
3244,Display|Email|Paid_Search,3,1
3245,Paid_Search|Paid_Search,2,1
3246,Paid_Search|Paid_Search,2,0
3247,Display|Paid_Search,2,0
3248,Paid_Search,1,0
3249,Display|Social|Social|Paid_Search,4,0
3250,Email|Social|Paid_Search,3,1
3251,Paid_Search|Paid_Search,2,1
3252,Social|Paid_Search,2,0
3253,Paid_Search|Paid_Search|Email,3,0
3254,Email,1,1
3255,Paid_Search|Social|Social|Email,4,1
3256,Email|Social,2,1
3257,Display|Social|Paid_Search,3,1
3258,Social|Social,2,0
3259,Paid_Search|Display|Social,3,0
3260,Social|Display|Paid_Search,3,1
3261,Social,1,0
3262,Display|Social|Paid_Search,3,0
3263,Display|Email,2,0
3264,Paid_Search,1,1
3265,Social|Social,2,1
3266,Display|Paid_Search|Email,3,1
3267,Display|Paid_Search,2,1
3268,Social|Social|Social,3,1
3269,Social|Paid_Search,2,1
3270,Display,1,1
3271,Paid_Search,1,0
3272,Paid_Search|Paid_Search,2,0
3273,Paid_Search|Paid_Search,2,1
3274,Social|Paid_Search,2,1
3275,Social|Email|Email,3,1
3276,Display|Paid_Search|Social|Email,4,1
3277,Social,1,1
3278,Paid_Search,1,0
3279,Paid_Search,1,1
3280,Display|Social|Paid_Search,3,1
3281,Display|Display,2,0
3282,Paid_Search,1,0
3283,Paid_Search,1,1
3284,Display|Email,2,1
3285,Social|Social|Social,3,1
3286,Paid_Search,1,0
3287,Paid_Search,1,1
3288,Paid_Search,1,1
3289,Display|Paid_Search|Email,3,0
3290,Social,1,1
3291,Display|Email,2,0
3292,Display|Paid_Search,2,1
3293,Social|Paid_Search|Email|Paid_Search,4,1
3294,Display,1,0
3295,Email,1,1
3296,Social|Paid_Search,2,0
3297,Display|Paid_Search,2,0
3298,Display|Email|Paid_Search,3,0
3299,Paid_Search|Social,2,1
3300,Display|Paid_Search,2,1
3301,Social|Social|Social|Paid_Search,4,1
3302,Paid_Search,1,0
3303,Email,1,1
3304,Social|Social|Paid_Search,3,0
3305,Email|Paid_Search|Social,3,1
3306,Display|Email,2,0
3307,Display|Social,2,0
3308,Social|Paid_Search,2,0
3309,Paid_Search|Paid_Search,2,1
3310,Paid_Search|Paid_Search|Paid_Search|Display,4,1
3311,Email|Email,2,1
3312,Paid_Search,1,1
3313,Email,1,0
3314,Paid_Search,1,0
3315,Paid_Search|Email,2,1
3316,Display|Email,2,1
3317,Email,1,0
3318,Display|Email,2,0
3319,Display|Social|Paid_Search,3,1
3320,Display|Social,2,1
3321,Display|Email|Email,3,0
3322,Social|Social|Paid_Search,3,1
3323,Display|Display|Social,3,0
3324,Email|Email|Social,3,1
3325,Display|Email|Paid_Search,3,1
3326,Social|Email|Paid_Search,3,1
3327,Paid_Search|Display|Paid_Search,3,0
3328,Paid_Search|Display|Social,3,1
3329,Social|Paid_Search,2,0
3330,Display|Email,2,0
3331,Display|Email|Paid_Search,3,1
3332,Social|Email|Paid_Search,3,0
3333,Email|Paid_Search|Paid_Search,3,0
3334,Paid_Search|Paid_Search,2,1
3335,Paid_Search|Display,2,1
3336,Paid_Search,1,0
3337,Paid_Search,1,1
3338,Paid_Search,1,1
3339,Paid_Search,1,0
3340,Display|Email|Display,3,0
3341,Social|Social,2,0
3342,Social|Paid_Search,2,1
3343,Display|Email,2,0
3344,Social|Email,2,1
3345,Paid_Search,1,0
3346,Display|Social|Email,3,1
3347,Social|Email,2,0
3348,Display|Social|Social,3,0
3349,Social|Paid_Search,2,1
3350,Email,1,0
3351,Paid_Search,1,0
3352,Paid_Search,1,1
3353,Paid_Search,1,1
3354,Social,1,0
3355,Display|Social|Social,3,0
3356,Paid_Search|Social|Paid_Search,3,0
3357,Display|Paid_Search,2,1
3358,Paid_Search|Paid_Search,2,0
3359,Display|Email,2,1
3360,Display|Paid_Search|Email,3,1
3361,Display|Paid_Search,2,1
3362,Paid_Search,1,1
3363,Social|Paid_Search,2,0
3364,Social,1,1
3365,Paid_Search,1,1
3366,Paid_Search|Paid_Search|Paid_Search,3,0
3367,Social|Paid_Search,2,1
3368,Paid_Search|Social,2,1
3369,Display|Email,2,1
3370,Paid_Search|Email,2,0
3371,Paid_Search,1,1
3372,Display,1,0
3373,Email,1,0
3374,Display|Display|Paid_Search,3,1
3375,Display|Paid_Search|Paid_Search,3,0
3376,Display|Paid_Search,2,1
3377,Display|Paid_Search,2,0
3378,Social|Paid_Search|Paid_Search,3,0
3379,Paid_Search,1,1
3380,Social|Paid_Search,2,0
3381,Social|Social|Paid_Search,3,0
3382,Email|Email|Email,3,0
3383,Social|Display|Email|Paid_Search,4,1
3384,Paid_Search,1,1
3385,Social|Paid_Search,2,0
3386,Social|Email,2,0
3387,Display|Paid_Search|Email,3,1
3388,Paid_Search,1,0
3389,Social|Email,2,0
3390,Social|Paid_Search|Display,3,1
3391,Social,1,0
3392,Email,1,0
3393,Display|Paid_Search|Display|Paid_Search,4,0
3394,Display|Email,2,0
3395,Display|Email|Paid_Search,3,1
3396,Social|Social|Paid_Search,3,1
3397,Paid_Search|Email,2,1
3398,Display|Paid_Search,2,0
3399,Social|Display,2,1
3400,Social|Paid_Search,2,1
3401,Social,1,0
3402,Paid_Search,1,0
3403,Email|Paid_Search,2,1
3404,Display|Social,2,1
3405,Social|Social,2,0
3406,Display|Paid_Search|Social|Social,4,1
3407,Display|Email,2,1
3408,Paid_Search,1,0
3409,Display|Paid_Search,2,1
3410,Display|Paid_Search|Paid_Search,3,1
3411,Social|Social|Email,3,1
3412,Paid_Search|Paid_Search,2,1
3413,Display|Email,2,0
3414,Social|Paid_Search,2,1
3415,Email|Display,2,1
3416,Social,1,0
3417,Paid_Search,1,0
3418,Social|Email,2,1
3419,Display|Social|Display,3,0
3420,Social|Email,2,1
3421,Display|Social|Social,3,0
3422,Display|Paid_Search|Social|Social,4,1
3423,Display|Email|Email,3,1
3424,Email,1,1
3425,Display|Paid_Search|Paid_Search,3,0
3426,Email,1,0
3427,Email,1,1
3428,Paid_Search,1,1
3429,Display|Paid_Search|Email,3,1
3430,Social,1,0
3431,Display|Paid_Search,2,0
3432,Social,1,0
3433,Display|Display|Paid_Search,3,0
3434,Social|Paid_Search,2,0
3435,Paid_Search|Display|Paid_Search,3,1
3436,Display|Social|Paid_Search,3,0
3437,Display|Email,2,1
3438,Display|Paid_Search,2,1
3439,Paid_Search|Social,2,0
3440,Display|Email|Social,3,0
3441,Display|Paid_Search,2,1
3442,Social,1,0
3443,Display|Paid_Search|Display|Display,4,1
3444,Display|Email,2,0
3445,Social|Social|Email,3,1
3446,Social|Social,2,0
3447,Email|Social|Paid_Search,3,1
3448,Social|Paid_Search|Email,3,1
3449,Paid_Search,1,0
3450,Display|Social,2,0
3451,Paid_Search|Social|Email,3,1
3452,Display|Display|Social,3,0
3453,Email|Display|Paid_Search,3,1
3454,Display|Display|Paid_Search,3,1
3455,Social|Email,2,1
3456,Email,1,1
3457,Paid_Search,1,1
3458,Paid_Search,1,1
3459,Display|Paid_Search|Social,3,1
3460,Display|Paid_Search|Social,3,0
3461,Email,1,1
3462,Paid_Search,1,0
3463,Display|Display|Paid_Search,3,1
3464,Display|Paid_Search|Display,3,1
3465,Display|Display|Email,3,1
3466,Social|Email,2,0
3467,Paid_Search,1,0
3468,Paid_Search,1,1
3469,Paid_Search,1,1
