customer_id,month,state
C0171,11,Churned
C0171,12,Churned
C0171,13,Churned
C0171,14,Churned
C0171,15,Churned
C0171,16,Churned
C0171,17,Churned
C0171,18,Churned
C0171,19,Churned
C0171,20,Churned
C0171,21,Churned
C0171,22,Churned
C0171,23,Churned
C0171,24,Churned
C0172,1,Casual
C0172,2,Casual
C0172,3,Casual
C0172,4,Active
C0172,5,Active
C0172,6,Active
C0172,7,Casual
C0172,8,Active
C0172,9,Power_User
C0172,10,Power_User
C0172,11,Power_User
C0172,12,Active
C0172,13,Active
C0172,14,Active
C0172,15,Casual
C0172,16,Casual
C0172,17,Active
C0172,18,Active
C0172,19,At_Risk
C0172,20,At_Risk
C0172,21,Casual
C0172,22,Active
C0172,23,Active
C0172,24,Active
C0173,1,Power_User
C0173,2,Casual
C0173,3,At_Risk
C0173,4,At_Risk
C0173,5,Lapsed
C0173,6,Casual
C0173,7,Casual
C0173,8,Casual
C0173,9,At_Risk
C0173,10,Lapsed
C0173,11,At_Risk
C0173,12,Churned
C0173,13,Churned
C0173,14,Churned
C0173,15,Churned
C0173,16,Churned
C0173,17,Churned
C0173,18,Churned
C0173,19,Churned
C0173,20,Churned
C0173,21,Churned
C0173,22,Churned
C0173,23,Churned
C0173,24,Churned
C0174,1,Lapsed
C0174,2,Active
C0174,3,Churned
C0174,4,Churned
C0174,5,Churned
C0174,6,Churned
C0174,7,Churned
C0174,8,Churned
C0174,9,Churned
C0174,10,Churned
C0174,11,Churned
C0174,12,Churned
C0174,13,Churned
C0174,14,Churned
C0174,15,Churned
C0174,16,Churned
C0174,17,Churned
C0174,18,Churned
C0174,19,Churned
C0174,20,Churned
C0174,21,Churned
C0174,22,Churned
C0174,23,Churned
C0174,24,Churned
C0175,1,At_Risk
C0175,2,At_Risk
C0175,3,At_Risk
C0175,4,Churned
C0175,5,Churned
C0175,6,Churned
C0175,7,Churned
C0175,8,Churned
C0175,9,Churned
C0175,10,Churned
C0175,11,Churned
C0175,12,Churned
C0175,13,Churned
C0175,14,Churned
C0175,15,Churned
C0175,16,Churned
C0175,17,Churned
C0175,18,Churned
C0175,19,Churned
C0175,20,Churned
C0175,21,Churned
C0175,22,Churned
C0175,23,Churned
C0175,24,Churned
C0176,1,Active
C0176,2,Active
C0176,3,Casual
C0176,4,Active
C0176,5,Active
C0176,6,Power_User
C0176,7,Power_User
C0176,8,Power_User
C0176,9,Power_User
C0176,10,Active
C0176,11,Active
C0176,12,At_Risk
C0176,13,Active
C0176,14,Power_User
C0176,15,Power_User
C0176,16,Power_User
C0176,17,Power_User
C0176,18,Power_User
C0176,19,Power_User
C0176,20,Casual
C0176,21,At_Risk
C0176,22,Casual
C0176,23,Active
C0176,24,Active
C0177,1,Power_User
C0177,2,Power_User
C0177,3,Power_User
C0177,4,Power_User
C0177,5,At_Risk
C0177,6,At_Risk
C0177,7,Churned
C0177,8,Churned
C0177,9,Churned
C0177,10,Churned
C0177,11,Churned
C0177,12,Churned
C0177,13,Churned
C0177,14,Churned
C0177,15,Churned
C0177,16,Churned
C0177,17,Churned
C0177,18,Churned
C0177,19,Churned
C0177,20,Churned
C0177,21,Churned
C0177,22,Churned
C0177,23,Churned
C0177,24,Churned
C0178,1,Active
C0178,2,Active
C0178,3,Power_User
C0178,4,Power_User
C0178,5,Active
C0178,6,Active
C0178,7,Active
C0178,8,Active
C0178,9,At_Risk
C0178,10,Active
C0178,11,Active
C0178,12,Active
C0178,13,Casual
C0178,14,Churned
C0178,15,Churned
C0178,16,Churned
C0178,17,Churned
C0178,18,Churned
C0178,19,Churned
C0178,20,Churned
C0178,21,Churned
C0178,22,Churned
C0178,23,Churned
C0178,24,Churned
C0179,1,Active
C0179,2,Active
C0179,3,Casual
C0179,4,At_Risk
C0179,5,Lapsed
C0179,6,Casual
C0179,7,At_Risk
C0179,8,Active
C0179,9,Active
C0179,10,Active
C0179,11,Active
C0179,12,Active
C0179,13,Churned
C0179,14,Churned
C0179,15,Churned
C0179,16,Churned
C0179,17,Churned
C0179,18,Churned
C0179,19,Churned
C0179,20,Churned
C0179,21,Churned
C0179,22,Churned
C0179,23,Churned
C0179,24,Churned
C0180,1,Active
C0180,2,Active
C0180,3,Active
C0180,4,Active
C0180,5,Active
C0180,6,Active
C0180,7,Active
C0180,8,Active
C0180,9,Active
C0180,10,Active
C0180,11,Casual
C0180,12,Power_User
C0180,13,Power_User
C0180,14,Active
C0180,15,Active
C0180,16,Active
C0180,17,Active
C0180,18,Active
C0180,19,Casual
C0180,20,At_Risk
C0180,21,At_Risk
C0180,22,At_Risk
C0180,23,Active
C0180,24,Active
C0181,1,Casual
C0181,2,Casual
C0181,3,Casual
C0181,4,Power_User
C0181,5,Power_User
C0181,6,Power_User
C0181,7,Active
C0181,8,Power_User
C0181,9,Power_User
C0181,10,Casual
C0181,11,Active
C0181,12,Active
C0181,13,Power_User
C0181,14,Power_User
C0181,15,Power_User
C0181,16,Power_User
C0181,17,Power_User
C0181,18,Active
C0181,19,Active
C0181,20,Power_User
C0181,21,Active
C0181,22,Active
C0181,23,At_Risk
C0181,24,At_Risk
C0182,1,Active
C0182,2,Casual
C0182,3,Lapsed
C0182,4,Lapsed
C0182,5,At_Risk
C0182,6,Casual
C0182,7,Active
C0182,8,Active
C0182,9,Active
C0182,10,Active
C0182,11,Active
C0182,12,Active
C0182,13,Active
C0182,14,Power_User
C0182,15,Power_User
C0182,16,Power_User
C0182,17,Power_User
C0182,18,Power_User
C0182,19,Power_User
C0182,20,Power_User
C0182,21,Active
C0182,22,Power_User
C0182,23,Power_User
C0182,24,Active
C0183,1,Lapsed
C0183,2,Active
C0183,3,Active
C0183,4,At_Risk
C0183,5,At_Risk
C0183,6,At_Risk
C0183,7,At_Risk
C0183,8,At_Risk
C0183,9,Churned
C0183,10,Churned
C0183,11,Churned
C0183,12,Churned
C0183,13,Churned
C0183,14,Churned
C0183,15,Churned
C0183,16,Churned
C0183,17,Churned
C0183,18,Churned
C0183,19,Churned
C0183,20,Churned
C0183,21,Churned
C0183,22,Churned
C0183,23,Churned
C0183,24,Churned
C0184,1,Active
C0184,2,Active
C0184,3,Active
C0184,4,Lapsed
C0184,5,Lapsed
C0184,6,Churned
C0184,7,Churned
C0184,8,Churned
C0184,9,Churned
C0184,10,Churned
C0184,11,Churned
C0184,12,Churned
C0184,13,Churned
C0184,14,Churned
C0184,15,Churned
C0184,16,Churned
C0184,17,Churned
C0184,18,Churned
C0184,19,Churned
C0184,20,Churned
C0184,21,Churned
C0184,22,Churned
C0184,23,Churned
C0184,24,Churned
C0185,1,Active
C0185,2,Casual
C0185,3,Lapsed
C0185,4,Lapsed
C0185,5,Churned
C0185,6,Churned
C0185,7,Churned
C0185,8,Churned
C0185,9,Churned
C0185,10,Churned
C0185,11,Churned
C0185,12,Churned
C0185,13,Churned
C0185,14,Churned
C0185,15,Churned
C0185,16,Churned
C0185,17,Churned
C0185,18,Churned
C0185,19,Churned
C0185,20,Churned
C0185,21,Churned
C0185,22,Churned
C0185,23,Churned
C0185,24,Churned
C0186,1,Casual
C0186,2,Casual
C0186,3,Casual
C0186,4,Casual
C0186,5,Casual
C0186,6,Active
C0186,7,Active
C0186,8,Casual
C0186,9,At_Risk
C0186,10,Active
C0186,11,At_Risk
C0186,12,At_Risk
C0186,13,At_Risk
C0186,14,Lapsed
C0186,15,Churned
C0186,16,Churned
C0186,17,Churned
C0186,18,Churned
C0186,19,Churned
C0186,20,Churned
C0186,21,Churned
C0186,22,Churned
C0186,23,Churned
C0186,24,Churned
C0187,1,Power_User
C0187,2,Active
C0187,3,Active
C0187,4,Casual
C0187,5,Casual
C0187,6,Active
C0187,7,Casual
C0187,8,Casual
C0187,9,Active
C0187,10,Casual
C0187,11,Casual
C0187,12,Casual
C0187,13,Casual
C0187,14,At_Risk
C0187,15,Lapsed
C0187,16,Lapsed
C0187,17,Casual
C0187,18,At_Risk
C0187,19,At_Risk
C0187,20,At_Risk
C0187,21,At_Risk
C0187,22,Lapsed
C0187,23,Lapsed
C0187,24,Casual
C0188,1,At_Risk
C0188,2,Active
C0188,3,Lapsed
C0188,4,Lapsed
C0188,5,Lapsed
C0188,6,At_Risk
C0188,7,Casual
C0188,8,Lapsed
C0188,9,At_Risk
C0188,10,Lapsed
C0188,11,Lapsed
C0188,12,Casual
C0188,13,Power_User
C0188,14,Power_User
C0188,15,At_Risk
C0188,16,At_Risk
C0188,17,At_Risk
C0188,18,At_Risk
C0188,19,At_Risk
C0188,20,At_Risk
C0188,21,Lapsed
C0188,22,Lapsed
C0188,23,Lapsed
C0188,24,Casual
C0189,1,Active
C0189,2,Power_User
C0189,3,Active
C0189,4,Active
C0189,5,Active
C0189,6,Active
C0189,7,Casual
C0189,8,Active
C0189,9,Casual
C0189,10,Casual
C0189,11,Casual
C0189,12,Casual
C0189,13,Active
C0189,14,Casual
C0189,15,Casual
C0189,16,Casual
C0189,17,Casual
C0189,18,Churned
C0189,19,Churned
C0189,20,Churned
C0189,21,Churned
C0189,22,Churned
C0189,23,Churned
C0189,24,Churned
C0190,1,Power_User
C0190,2,Casual
C0190,3,At_Risk
C0190,4,Lapsed
C0190,5,At_Risk
C0190,6,Active
C0190,7,Power_User
C0190,8,Active
C0190,9,At_Risk
C0190,10,At_Risk
C0190,11,Active
C0190,12,Active
C0190,13,Active
C0190,14,Active
C0190,15,Active
C0190,16,Casual
C0190,17,Active
C0190,18,Power_User
C0190,19,Churned
C0190,20,Churned
C0190,21,Churned
C0190,22,Churned
C0190,23,Churned
C0190,24,Churned
C0191,1,Active
C0191,2,Active
C0191,3,Active
C0191,4,Active
C0191,5,Casual
C0191,6,At_Risk
C0191,7,Power_User
C0191,8,Active
C0191,9,Active
C0191,10,Churned
C0191,11,Churned
C0191,12,Churned
C0191,13,Churned
C0191,14,Churned
C0191,15,Churned
C0191,16,Churned
C0191,17,Churned
C0191,18,Churned
C0191,19,Churned
C0191,20,Churned
C0191,21,Churned
C0191,22,Churned
C0191,23,Churned
C0191,24,Churned
C0192,1,At_Risk
C0192,2,Power_User
C0192,3,Power_User
C0192,4,Power_User
C0192,5,Power_User
C0192,6,Power_User
C0192,7,Power_User
C0192,8,Power_User
C0192,9,Power_User
C0192,10,Power_User
C0192,11,Power_User
C0192,12,Active
C0192,13,At_Risk
C0192,14,At_Risk
C0192,15,At_Risk
C0192,16,Active
C0192,17,At_Risk
C0192,18,Active
C0192,19,Active
C0192,20,Active
C0192,21,Active
C0192,22,Active
C0192,23,Casual
C0192,24,Active
C0193,1,Power_User
C0193,2,Power_User
C0193,3,Casual
C0193,4,Active
C0193,5,Casual
C0193,6,Casual
C0193,7,Active
C0193,8,At_Risk
C0193,9,Casual
C0193,10,At_Risk
C0193,11,Casual
C0193,12,At_Risk
C0193,13,Power_User
C0193,14,Power_User
C0193,15,Active
C0193,16,At_Risk
C0193,17,Churned
C0193,18,Churned
C0193,19,Churned
C0193,20,Churned
C0193,21,Churned
C0193,22,Churned
C0193,23,Churned
C0193,24,Churned
C0194,1,Active
C0194,2,Active
C0194,3,Active
C0194,4,Active
C0194,5,Active
C0194,6,Casual
C0194,7,At_Risk
C0194,8,At_Risk
C0194,9,Casual
C0194,10,Casual
C0194,11,Active
C0194,12,Active
C0194,13,Active
C0194,14,Power_User
C0194,15,Power_User
C0194,16,Casual
C0194,17,Lapsed
C0194,18,Lapsed
C0194,19,Active
C0194,20,Active
C0194,21,Active
C0194,22,At_Risk
C0194,23,Casual
C0194,24,At_Risk
C0195,1,Churned
C0195,2,Churned
C0195,3,Churned
C0195,4,Churned
C0195,5,Churned
C0195,6,Churned
C0195,7,Churned
C0195,8,Churned
C0195,9,Churned
C0195,10,Churned
C0195,11,Churned
C0195,12,Churned
C0195,13,Churned
C0195,14,Churned
C0195,15,Churned
C0195,16,Churned
C0195,17,Churned
C0195,18,Churned
C0195,19,Churned
C0195,20,Churned
C0195,21,Churned
C0195,22,Churned
C0195,23,Churned
C0195,24,Churned
C0196,1,Casual
C0196,2,Casual
C0196,3,At_Risk
C0196,4,At_Risk
C0196,5,Lapsed
C0196,6,At_Risk
C0196,7,At_Risk
C0196,8,Lapsed
C0196,9,At_Risk
C0196,10,Active
C0196,11,At_Risk
C0196,12,At_Risk
C0196,13,At_Risk
C0196,14,Active
C0196,15,Active
C0196,16,Active
C0196,17,Power_User
C0196,18,Power_User
C0196,19,Power_User
C0196,20,Power_User
C0196,21,Power_User
C0196,22,Power_User
C0196,23,Power_User
C0196,24,Power_User
C0197,1,Power_User
C0197,2,Power_User
C0197,3,Power_User
C0197,4,Power_User
C0197,5,Casual
C0197,6,Active
C0197,7,Lapsed
C0197,8,At_Risk
C0197,9,Lapsed
C0197,10,Lapsed
C0197,11,Churned
C0197,12,Churned
C0197,13,Churned
C0197,14,Churned
C0197,15,Churned
C0197,16,Churned
C0197,17,Churned
C0197,18,Churned
C0197,19,Churned
C0197,20,Churned
C0197,21,Churned
C0197,22,Churned
C0197,23,Churned
C0197,24,Churned
C0198,1,Active
C0198,2,Active
C0198,3,Active
C0198,4,Casual
C0198,5,Lapsed
C0198,6,Lapsed
C0198,7,Lapsed
C0198,8,Churned
C0198,9,Churned
C0198,10,Churned
C0198,11,Churned
C0198,12,Churned
C0198,13,Churned
C0198,14,Churned
C0198,15,Churned
C0198,16,Churned
C0198,17,Churned
C0198,18,Churned
C0198,19,Churned
C0198,20,Churned
C0198,21,Churned
C0198,22,Churned
C0198,23,Churned
C0198,24,Churned
C0199,1,Active
C0199,2,Power_User
C0199,3,Power_User
C0199,4,Active
C0199,5,Active
C0199,6,Casual
C0199,7,Casual
C0199,8,Casual
C0199,9,Active
C0199,10,Casual
C0199,11,Casual
C0199,12,Active
C0199,13,Active
C0199,14,Casual
C0199,15,Casual
C0199,16,Active
C0199,17,Lapsed
C0199,18,Lapsed
C0199,19,Churned
C0199,20,Churned
C0199,21,Churned
C0199,22,Churned
C0199,23,Churned
C0199,24,Churned
C0200,1,Active
C0200,2,Active
C0200,3,Active
C0200,4,Power_User
C0200,5,Power_User
C0200,6,At_Risk
C0200,7,Casual
C0200,8,Casual
C0200,9,At_Risk
C0200,10,At_Risk
C0200,11,Casual
C0200,12,At_Risk
C0200,13,At_Risk
C0200,14,Lapsed
C0200,15,Churned
C0200,16,Churned
C0200,17,Churned
C0200,18,Churned
C0200,19,Churned
C0200,20,Churned
C0200,21,Churned
C0200,22,Churned
C0200,23,Churned
C0200,24,Churned
C0201,1,Active
C0201,2,Active
C0201,3,Casual
C0201,4,Casual
C0201,5,At_Risk
C0201,6,Active
C0201,7,Casual
C0201,8,At_Risk
C0201,9,Casual
C0201,10,Casual
C0201,11,Active
C0201,12,Casual
C0201,13,Casual
C0201,14,Casual
C0201,15,Active
C0201,16,Active
C0201,17,Power_User
C0201,18,Power_User
C0201,19,Power_User
C0201,20,Active
C0201,21,Active
C0201,22,Active
C0201,23,At_Risk
C0201,24,At_Risk
C0202,1,Casual
C0202,2,Active
C0202,3,Power_User
C0202,4,Active
C0202,5,Active
C0202,6,Active
C0202,7,Active
C0202,8,Active
C0202,9,Active
C0202,10,Active
C0202,11,Active
C0202,12,Active
C0202,13,Lapsed
C0202,14,Lapsed
C0202,15,Churned
C0202,16,Churned
C0202,17,Churned
C0202,18,Churned
C0202,19,Churned
C0202,20,Churned
C0202,21,Churned
C0202,22,Churned
C0202,23,Churned
C0202,24,Churned
C0203,1,Active
C0203,2,Casual
C0203,3,Active
C0203,4,Power_User
C0203,5,Power_User
C0203,6,Active
C0203,7,Active
C0203,8,Active
C0203,9,Active
C0203,10,Active
C0203,11,At_Risk
C0203,12,Churned
C0203,13,Churned
C0203,14,Churned
C0203,15,Churned
C0203,16,Churned
C0203,17,Churned
C0203,18,Churned
C0203,19,Churned
C0203,20,Churned
C0203,21,Churned
C0203,22,Churned
C0203,23,Churned
C0203,24,Churned
C0204,1,Casual
C0204,2,Casual
C0204,3,Active
C0204,4,Active
C0204,5,Active
C0204,6,Power_User
C0204,7,Power_User
C0204,8,Active
C0204,9,Active
C0204,10,Active
C0204,11,Active
C0204,12,Casual
C0204,13,Active
C0204,14,Active
C0204,15,Power_User
C0204,16,Power_User
C0204,17,Power_User
C0204,18,Active
C0204,19,Power_User
C0204,20,Power_User
C0204,21,Power_User
C0204,22,Active
C0204,23,Active
C0204,24,Active
C0205,1,Active
C0205,2,Active
C0205,3,Active
C0205,4,Active
C0205,5,Active
C0205,6,Power_User
C0205,7,Power_User
C0205,8,Power_User
C0205,9,Active
C0205,10,Lapsed
C0205,11,Churned
C0205,12,Churned
C0205,13,Churned
C0205,14,Churned
C0205,15,Churned
C0205,16,Churned
C0205,17,Churned
C0205,18,Churned
C0205,19,Churned
C0205,20,Churned
C0205,21,Churned
C0205,22,Churned
C0205,23,Churned
C0205,24,Churned
C0206,1,Casual
C0206,2,Casual
C0206,3,Active
C0206,4,Active
C0206,5,Casual
C0206,6,Casual
C0206,7,Casual
C0206,8,Active
C0206,9,Power_User
C0206,10,Casual
C0206,11,Casual
C0206,12,Casual
C0206,13,Active
C0206,14,Active
C0206,15,At_Risk
C0206,16,At_Risk
C0206,17,Active
C0206,18,Active
C0206,19,Casual
C0206,20,Casual
C0206,21,At_Risk
C0206,22,At_Risk
C0206,23,Lapsed
C0206,24,Lapsed
C0207,1,Active
C0207,2,Active
C0207,3,At_Risk
C0207,4,Lapsed
C0207,5,Lapsed
C0207,6,At_Risk
C0207,7,Casual
C0207,8,At_Risk
C0207,9,At_Risk
C0207,10,Casual
C0207,11,Casual
C0207,12,Active
C0207,13,Active
C0207,14,Active
C0207,15,Active
C0207,16,Churned
C0207,17,Churned
C0207,18,Churned
C0207,19,Churned
C0207,20,Churned
C0207,21,Churned
C0207,22,Churned
C0207,23,Churned
C0207,24,Churned
C0208,1,At_Risk
C0208,2,Lapsed
C0208,3,Casual
C0208,4,Casual
C0208,5,Lapsed
C0208,6,Lapsed
C0208,7,Churned
C0208,8,Churned
C0208,9,Churned
C0208,10,Churned
C0208,11,Churned
C0208,12,Churned
C0208,13,Churned
C0208,14,Churned
C0208,15,Churned
C0208,16,Churned
C0208,17,Churned
C0208,18,Churned
C0208,19,Churned
C0208,20,Churned
C0208,21,Churned
C0208,22,Churned
C0208,23,Churned
C0208,24,Churned
C0209,1,Active
C0209,2,Churned
C0209,3,Churned
C0209,4,Churned
C0209,5,Churned
C0209,6,Churned
C0209,7,Churned
C0209,8,Churned
C0209,9,Churned
C0209,10,Churned
C0209,11,Churned
C0209,12,Churned
C0209,13,Churned
C0209,14,Churned
C0209,15,Churned
C0209,16,Churned
C0209,17,Churned
C0209,18,Churned
C0209,19,Churned
C0209,20,Churned
C0209,21,Churned
C0209,22,Churned
C0209,23,Churned
C0209,24,Churned
C0210,1,Power_User
C0210,2,Power_User
C0210,3,Active
C0210,4,Active
C0210,5,Active
C0210,6,Active
C0210,7,Active
C0210,8,Casual
C0210,9,Casual
C0210,10,Casual
C0210,11,Power_User
C0210,12,Active
C0210,13,Active
C0210,14,Power_User
C0210,15,Power_User
C0210,16,At_Risk
C0210,17,At_Risk
C0210,18,At_Risk
C0210,19,Churned
C0210,20,Churned
C0210,21,Churned
C0210,22,Churned
C0210,23,Churned
C0210,24,Churned
C0211,1,Active
C0211,2,Lapsed
C0211,3,Lapsed
C0211,4,Casual
C0211,5,At_Risk
C0211,6,At_Risk
C0211,7,Active
C0211,8,Active
C0211,9,Active
C0211,10,Casual
C0211,11,Active
C0211,12,Casual
C0211,13,Casual
C0211,14,Active
C0211,15,Lapsed
C0211,16,Lapsed
C0211,17,At_Risk
C0211,18,At_Risk
C0211,19,Lapsed
C0211,20,At_Risk
C0211,21,Casual
C0211,22,Active
C0211,23,Active
C0211,24,Casual
C0212,1,Active
C0212,2,Active
C0212,3,Active
C0212,4,At_Risk
C0212,5,At_Risk
C0212,6,Churned
C0212,7,Churned
C0212,8,Churned
C0212,9,Churned
C0212,10,Churned
C0212,11,Churned
C0212,12,Churned
C0212,13,Churned
C0212,14,Churned
C0212,15,Churned
C0212,16,Churned
C0212,17,Churned
C0212,18,Churned
C0212,19,Churned
C0212,20,Churned
C0212,21,Churned
C0212,22,Churned
C0212,23,Churned
C0212,24,Churned
C0213,1,At_Risk
C0213,2,Power_User
C0213,3,Active
C0213,4,At_Risk
C0213,5,At_Risk
C0213,6,At_Risk
C0213,7,At_Risk
C0213,8,At_Risk
C0213,9,Lapsed
C0213,10,Churned
C0213,11,Churned
C0213,12,Churned
C0213,13,Churned
C0213,14,Churned
C0213,15,Churned
C0213,16,Churned
C0213,17,Churned
C0213,18,Churned
C0213,19,Churned
C0213,20,Churned
C0213,21,Churned
C0213,22,Churned
C0213,23,Churned
C0213,24,Churned
C0214,1,Casual
C0214,2,Active
C0214,3,Active
C0214,4,Active
C0214,5,Active
C0214,6,Active
C0214,7,Active
C0214,8,Power_User
C0214,9,Power_User
C0214,10,Casual
C0214,11,Lapsed
C0214,12,Lapsed
C0214,13,Lapsed
C0214,14,Churned
C0214,15,Churned
C0214,16,Churned
C0214,17,Churned
C0214,18,Churned
C0214,19,Churned
C0214,20,Churned
C0214,21,Churned
C0214,22,Churned
C0214,23,Churned
C0214,24,Churned
C0215,1,Casual
C0215,2,Churned
C0215,3,Churned
C0215,4,Churned
C0215,5,Churned
C0215,6,Churned
C0215,7,Churned
C0215,8,Churned
C0215,9,Churned
C0215,10,Churned
C0215,11,Churned
C0215,12,Churned
C0215,13,Churned
C0215,14,Churned
C0215,15,Churned
C0215,16,Churned
C0215,17,Churned
C0215,18,Churned
C0215,19,Churned
C0215,20,Churned
C0215,21,Churned
C0215,22,Churned
C0215,23,Churned
C0215,24,Churned
C0216,1,At_Risk
C0216,2,At_Risk
C0216,3,At_Risk
C0216,4,Lapsed
C0216,5,At_Risk
C0216,6,Casual
C0216,7,Casual
C0216,8,Casual
C0216,9,Power_User
C0216,10,Power_User
C0216,11,Power_User
C0216,12,Power_User
C0216,13,Casual
C0216,14,Casual
C0216,15,At_Risk
C0216,16,Active
C0216,17,Active
C0216,18,Casual
C0216,19,Casual
C0216,20,At_Risk
C0216,21,At_Risk
C0216,22,Active
C0216,23,Active
C0216,24,Active
C0217,1,Active
C0217,2,Lapsed
C0217,3,Churned
C0217,4,Churned
C0217,5,Churned
C0217,6,Churned
C0217,7,Churned
C0217,8,Churned
C0217,9,Churned
C0217,10,Churned
C0217,11,Churned
C0217,12,Churned
C0217,13,Churned
C0217,14,Churned
C0217,15,Churned
C0217,16,Churned
C0217,17,Churned
C0217,18,Churned
C0217,19,Churned
C0217,20,Churned
C0217,21,Churned
C0217,22,Churned
C0217,23,Churned
C0217,24,Churned
C0218,1,Casual
C0218,2,Churned
C0218,3,Churned
C0218,4,Churned
C0218,5,Churned
C0218,6,Churned
C0218,7,Churned
C0218,8,Churned
C0218,9,Churned
C0218,10,Churned
C0218,11,Churned
C0218,12,Churned
C0218,13,Churned
C0218,14,Churned
C0218,15,Churned
C0218,16,Churned
C0218,17,Churned
C0218,18,Churned
C0218,19,Churned
C0218,20,Churned
C0218,21,Churned
C0218,22,Churned
C0218,23,Churned
C0218,24,Churned
C0219,1,Active
C0219,2,Active
C0219,3,Active
C0219,4,Active
C0219,5,Casual
C0219,6,Active
C0219,7,Active
C0219,8,Active
C0219,9,Lapsed
C0219,10,Churned
C0219,11,Churned
C0219,12,Churned
C0219,13,Churned
C0219,14,Churned
C0219,15,Churned
C0219,16,Churned
C0219,17,Churned
C0219,18,Churned
C0219,19,Churned
C0219,20,Churned
C0219,21,Churned
C0219,22,Churned
C0219,23,Churned
C0219,24,Churned
C0220,1,Active
C0220,2,Active
C0220,3,Active
C0220,4,Casual
C0220,5,Casual
C0220,6,At_Risk
C0220,7,Casual
C0220,8,Casual
C0220,9,At_Risk
C0220,10,At_Risk
C0220,11,Churned
C0220,12,Churned
C0220,13,Churned
C0220,14,Churned
C0220,15,Churned
C0220,16,Churned
C0220,17,Churned
C0220,18,Churned
C0220,19,Churned
C0220,20,Churned
C0220,21,Churned
C0220,22,Churned
C0220,23,Churned
C0220,24,Churned
C0221,1,Casual
C0221,2,Active
C0221,3,Active
C0221,4,Active
C0221,5,Active
C0221,6,Active
C0221,7,Active
C0221,8,Active
C0221,9,Active
C0221,10,Active
C0221,11,Active
C0221,12,At_Risk
C0221,13,Lapsed
C0221,14,Lapsed
C0221,15,Casual
C0221,16,At_Risk
C0221,17,Lapsed
C0221,18,Churned
C0221,19,Churned
C0221,20,Churned
C0221,21,Churned
C0221,22,Churned
C0221,23,Churned
C0221,24,Churned
C0222,1,Power_User
C0222,2,Power_User
C0222,3,Power_User
C0222,4,Power_User
C0222,5,Power_User
C0222,6,Power_User
C0222,7,Power_User
C0222,8,Active
C0222,9,Casual
C0222,10,Active
C0222,11,Power_User
C0222,12,Power_User
C0222,13,Active
C0222,14,Active
C0222,15,Active
C0222,16,Power_User
C0222,17,Power_User
C0222,18,Active
C0222,19,Casual
C0222,20,Casual
C0222,21,Active
C0222,22,Power_User
C0222,23,Power_User
C0222,24,Power_User
C0223,1,Active
C0223,2,Active
C0223,3,At_Risk
C0223,4,At_Risk
C0223,5,Lapsed
C0223,6,Lapsed
C0223,7,Casual
C0223,8,At_Risk
C0223,9,Casual
C0223,10,Casual
C0223,11,Casual
C0223,12,Churned
C0223,13,Churned
C0223,14,Churned
C0223,15,Churned
C0223,16,Churned
C0223,17,Churned
C0223,18,Churned
C0223,19,Churned
C0223,20,Churned
C0223,21,Churned
C0223,22,Churned
C0223,23,Churned
C0223,24,Churned
C0224,1,Power_User
C0224,2,Active
C0224,3,Churned
C0224,4,Churned
C0224,5,Churned
C0224,6,Churned
C0224,7,Churned
C0224,8,Churned
C0224,9,Churned
C0224,10,Churned
C0224,11,Churned
C0224,12,Churned
C0224,13,Churned
C0224,14,Churned
C0224,15,Churned
C0224,16,Churned
C0224,17,Churned
C0224,18,Churned
C0224,19,Churned
C0224,20,Churned
C0224,21,Churned
C0224,22,Churned
C0224,23,Churned
C0224,24,Churned
C0225,1,Active
C0225,2,Active
C0225,3,Active
C0225,4,Active
C0225,5,Power_User
C0225,6,Power_User
C0225,7,Active
C0225,8,At_Risk
C0225,9,At_Risk
C0225,10,At_Risk
C0225,11,Active
C0225,12,Active
C0225,13,Casual
C0225,14,Active
C0225,15,Active
C0225,16,Casual
C0225,17,At_Risk
C0225,18,Casual
C0225,19,Casual
C0225,20,Active
C0225,21,Power_User
C0225,22,Casual
C0225,23,At_Risk
C0225,24,Lapsed
C0226,1,At_Risk
C0226,2,At_Risk
C0226,3,At_Risk
C0226,4,At_Risk
C0226,5,Active
C0226,6,Casual
C0226,7,Casual
C0226,8,Active
C0226,9,Active
C0226,10,Active
C0226,11,Power_User
C0226,12,Power_User
C0226,13,Active
C0226,14,Power_User
C0226,15,Power_User
C0226,16,Power_User
C0226,17,Active
C0226,18,Active
C0226,19,Active
C0226,20,Active
C0226,21,Active
C0226,22,Power_User
C0226,23,Active
C0226,24,Active
C0227,1,Casual
C0227,2,Casual
C0227,3,Active
C0227,4,Active
C0227,5,Active
C0227,6,Active
C0227,7,Active
C0227,8,Casual
C0227,9,Lapsed
C0227,10,Lapsed
C0227,11,At_Risk
C0227,12,Active
C0227,13,Casual
C0227,14,Casual
C0227,15,Casual
C0227,16,At_Risk
C0227,17,At_Risk
C0227,18,Lapsed
C0227,19,Casual
C0227,20,At_Risk
C0227,21,Lapsed
C0227,22,At_Risk
C0227,23,At_Risk
C0227,24,Casual
C0228,1,Power_User
C0228,2,Power_User
C0228,3,Power_User
C0228,4,Active
C0228,5,Active
C0228,6,Active
C0228,7,Active
C0228,8,At_Risk
C0228,9,Casual
C0228,10,Active
C0228,11,Casual
C0228,12,Casual
C0228,13,Lapsed
C0228,14,Casual
C0228,15,Casual
